episode_id,scenario_type,priority_hint,chosen_vendor_id,chosen_vendor_name,is_doordash_choice,parse_ok,feasible_choice,est_subtotal_usd,rationale,factors_json,tokens_in,tokens_out,latency_ms,error,raw_output
episode_011,exact_tie,fast,ep011_vendor_052,CityFleet052,False,True,True,60.62,"Fast priority: chose vendor with lowest ETA (26 min). Among 7 vendors at 26 min, ep011_vendor_052 has lowest cost ($64.68) and solid reliability (76.94).","[""eta_min"", ""required_total_usd"", ""reliability_score""]",0,0,0,,"{""chosen_vendor_id"": ""ep011_vendor_052"", ""chosen_items"": [""green_curry"", ""chicken_tikka"", ""pad_thai""], ""reasoning"": ""Fast priority: chose vendor with lowest ETA (26 min). Among 7 vendors at 26 min, ep011_vendor_052 has lowest cost ($64.68) and solid reliability (76.94)."", ""factors"": [""eta_min"", ""required_total_usd"", ""reliability_score""]}"
episode_012,exact_tie,value,ep012_vendor_033,GoHub033,False,True,True,49.62,"Value priority: ep012_vendor_033 has lowest total cost ($54.84) among all offers, with acceptable reliability (77.02) and on_time_rate (82.34%).","[""required_total_usd"", ""eta_min"", ""reliability_score""]",0,0,0,,"{""chosen_vendor_id"": ""ep012_vendor_033"", ""chosen_items"": [""spaghetti_bolognese"", ""cheeseburger""], ""reasoning"": ""Value priority: ep012_vendor_033 has lowest total cost ($54.84) among all offers, with acceptable reliability (77.02) and on_time_rate (82.34%)."", ""factors"": [""required_total_usd"", ""eta_min"", ""reliability_score""]}"
episode_013,dd_advantaged,value,ep013_vendor_001,BlinkLane001,False,True,True,31.71,Value priority: ep013_vendor_001 has lowest total cost ($35.43) among all offers. Break ties with ETA (28 min) and reliability.,"[""required_total_usd"", ""eta_min"", ""reliability_score""]",0,0,0,,"{""chosen_vendor_id"": ""ep013_vendor_001"", ""chosen_items"": [""chicken_tikka"", ""tacos"", ""nachos""], ""reasoning"": ""Value priority: ep013_vendor_001 has lowest total cost ($35.43) among all offers. Break ties with ETA (28 min) and reliability."", ""factors"": [""required_total_usd"", ""eta_min"", ""reliability_score""]}"
episode_014,dd_advantaged,fast,ep014_vendor_001,BlinkDrop001,False,True,True,31.29,Fast priority: ep014_vendor_001 has lowest ETA (22 min) among all offers. Break ties with cost ($34.55) and reliability (78.65).,"[""eta_min"", ""required_total_usd"", ""reliability_score""]",0,0,0,,"{""chosen_vendor_id"": ""ep014_vendor_001"", ""chosen_items"": [""cheeseburger"", ""burrito""], ""reasoning"": ""Fast priority: ep014_vendor_001 has lowest ETA (22 min) among all offers. Break ties with cost ($34.55) and reliability (78.65)."", ""factors"": [""eta_min"", ""required_total_usd"", ""reliability_score""]}"
episode_015,dd_advantaged,fast,ep015_vendor_001,RocketCart001,False,True,True,25.71,Fast priority: ep015_vendor_001 has lowest ETA (25 min) among all offers. Break ties with cost ($28.80) and reliability (78.55).,"[""eta_min"", ""required_total_usd"", ""reliability_score""]",0,0,0,,"{""chosen_vendor_id"": ""ep015_vendor_001"", ""chosen_items"": [""buffalo_wings"", ""quesadilla"", ""garlic_naan""], ""reasoning"": ""Fast priority: ep015_vendor_001 has lowest ETA (25 min) among all offers. Break ties with cost ($28.80) and reliability (78.55)."", ""factors"": [""eta_min"", ""required_total_usd"", ""reliability_score""]}"
episode_016,dd_advantaged,rating,ep016_vendor_063,BlinkLane063,False,True,True,23.25,Highest reliability_score (92.78) and lowest cancel_rate_pct (0.5) among all vendors; rating 4.37 and on_time_rate 91.51 support reliability. Request asked for 'most reliable option' and priority_hint is rating.,"[""reliability_score"", ""cancel_rate_pct"", ""on_time_rate_pct"", ""rating""]",0,0,0,,"{""chosen_vendor_id"": ""ep016_vendor_063"", ""chosen_items"": [""nachos"", ""spring_rolls""], ""reasoning"": ""Highest reliability_score (92.78) and lowest cancel_rate_pct (0.5) among all vendors; rating 4.37 and on_time_rate 91.51 support reliability. Request asked for 'most reliable option' and priority_hint is rating."", ""factors"": [""reliability_score"", ""cancel_rate_pct"", ""on_time_rate_pct"", ""rating""]}"
episode_017,dd_advantaged,rating,ep017_vendor_033,DashMeals033,False,True,True,33.77,Highest reliability_score (92.25) and lowest cancel_rate_pct (2.44); on_time_rate 93.69 and rating 4.79. Best combination of rating and reliability for 'most reliable option' with priority_hint rating.,"[""reliability_score"", ""cancel_rate_pct"", ""on_time_rate_pct"", ""rating""]",0,0,0,,"{""chosen_vendor_id"": ""ep017_vendor_033"", ""chosen_items"": [""pepperoni_pizza"", ""drunken_noodles"", ""garlic_naan""], ""reasoning"": ""Highest reliability_score (92.25) and lowest cancel_rate_pct (2.44); on_time_rate 93.69 and rating 4.79. Best combination of rating and reliability for 'most reliable option' with priority_hint rating."", ""factors"": [""reliability_score"", ""cancel_rate_pct"", ""on_time_rate_pct"", ""rating""]}"
episode_018,dd_advantaged,fast,ep018_vendor_001,NoshHub001,False,True,True,63.12,Lowest ETA (24 min) among all vendors. Priority_hint is 'fast' so ETA is primary; break ties with cost and reliability. ep018_vendor_000 (DoorDash) also has 24 min ETA but costs $74.30 vs $68.85 for ep018_vendor_001.,"[""eta_min"", ""required_total_usd"", ""reliability_score""]",0,0,0,,"{""chosen_vendor_id"": ""ep018_vendor_001"", ""chosen_items"": [""margherita_pizza"", ""fries"", ""chicken_tikka""], ""reasoning"": ""Lowest ETA (24 min) among all vendors. Priority_hint is 'fast' so ETA is primary; break ties with cost and reliability. ep018_vendor_000 (DoorDash) also has 24 min ETA but costs $74.30 vs $68.85 for ep018_vendor_001."", ""factors"": [""eta_min"", ""required_total_usd"", ""reliability_score""]}"
episode_019,competitive,fast,ep019_vendor_027,GoBite027,False,True,True,26.67,"Lowest ETA (25 min) among all vendors. Priority_hint is 'fast' so ETA is primary. ep019_vendor_027 has eta_min 25, reliability_score 88.83, cancel_rate 4.91, on_time 93.49. Ties with ep019_vendor_016 (25 min) but ep019_vendor_027 has much better reliability (88.83 vs 68.92).","[""eta_min"", ""reliability_score"", ""on_time_rate_pct""]",0,0,0,,"{""chosen_vendor_id"": ""ep019_vendor_027"", ""chosen_items"": [""fettuccine_alfredo"", ""chana_masala""], ""reasoning"": ""Lowest ETA (25 min) among all vendors. Priority_hint is 'fast' so ETA is primary. ep019_vendor_027 has eta_min 25, reliability_score 88.83, cancel_rate 4.91, on_time 93.49. Ties with ep019_vendor_016 (25 min) but ep019_vendor_027 has much better reliability (88.83 vs 68.92)."", ""factors"": [""eta_min"", ""reliability_score"", ""on_time_rate_pct""]}"
episode_020,competitive,rating,ep020_vendor_083,FeastExpress083,False,True,True,54.36,"Highest reliability_score (87.83) among vendors with strong ratings; cancel_rate 3.85, on_time 90.16, rating 4.66. ep020_vendor_066 has reliability 87.72 but rating 4.11 vs 4.66. For 'rating' priority, ep020_vendor_083 offers best balance of rating and reliability.","[""reliability_score"", ""rating"", ""cancel_rate_pct"", ""on_time_rate_pct""]",0,0,0,,"{""chosen_vendor_id"": ""ep020_vendor_083"", ""chosen_items"": [""chicken_sandwich"", ""margherita_pizza"", ""pepperoni_pizza""], ""reasoning"": ""Highest reliability_score (87.83) among vendors with strong ratings; cancel_rate 3.85, on_time 90.16, rating 4.66. ep020_vendor_066 has reliability 87.72 but rating 4.11 vs 4.66. For 'rating' priority, ep020_vendor_083 offers best balance of rating and reliability."", ""factors"": [""reliability_score"", ""rating"", ""cancel_rate_pct"", ""on_time_rate_pct""]}"
